"source_id","ra","dec","parallax","radial_velocity","pmra","pmdec","phot_g_mean_mag","distance","ang_dist_sgra","dist_to_sgra"
4253248908579053568,281.797092007919,-6.26594262930047,0.25721153715784,-2.71187058807931,-0.0875626311474055,0.05741449574975,15.451398,-0.443317275223665,0.470983544308924,4866.47402649184
4069681937636687360,271.706530346674,-22.3910393344708,0.792198928256229,-2.69693390038205,0.756677052900116,0.512701105659865,14.905864,-0.684336412083291,0.142278959548094,6752.81860187207
4251849745766119424,281.352607759698,-7.92721918818661,0.163518257323293,-2.67182788380827,-0.185046554986078,0.147037582897658,15.6661625,-0.23882146096485,0.442202661751451,3600.43877355345
4053293304579635712,264.586418142329,-35.0533535323867,0.43949448096741,-2.65614152142104,0.211696807089213,0.215436435719723,15.206879,-0.591342196532438,0.10892817281798,5743.47316629147
4104769484034552320,277.644327712801,-13.5993322925805,0.231037596714049,-2.65029028558727,0.501342147457702,0.131285859237229,15.453213,-0.402884953298501,0.324569837988824,4134.87719195276
464624412425148416,44.4965208109482,60.4638301834804,0.570222011194339,-2.63062376426809,-0.135251625025694,0.736992568472633,15.511892,-0.639227509349985,2.40789524154059,9376.30939937146
5941451431390155776,245.966539203252,-49.0233052832388,0.22882049108702,-2.61921237204323,-0.23395997966951,-0.132311382457354,15.814677,-0.399035123866988,0.443031551187636,4463.84127379013
524538931325834816,13.1087960643935,65.2448086019807,0.320891981738494,-2.61828046171928,0.859823100076317,-1.2042071175544,15.17029,-0.514142743123281,2.14784418999405,10045.5560385954
4066227886255374336,273.137763468736,-24.1176882469373,0.0155888635573358,-2.54060371483318,-0.546279146657831,-1.1198556199409,15.662881,5.08846986799102,0.135198025322663,56231.7002568207
3019964202159324672,91.8763659573162,-6.33002248161731,0.861317962696157,-2.50345324971103,-0.222635977518845,1.10983476239315,15.447132,-0.693635333624196,2.51804623453299,8968.18429967154
3100313041590161408,101.94669688478,-6.39693504288234,0.805274536215824,-2.48922425409181,0.379657393056001,0.740540978399249,13.546452,-0.686217964622203,2.4708327503533,9005.91310089106
5254851637274716160,156.122134410144,-59.8039850260826,0.335318947517922,-2.47488693296776,-2.04851230710428,2.22949064390992,14.700093,-0.526450834667207,1.3009721667184,7757.22369376871
5255157542014881792,156.932560012147,-60.0764065320021,0.600078889863601,-2.45912945929219,-1.58769974579812,1.32752799718976,14.51927,-0.647237366161635,1.29244808374756,7710.43891537705
4049936869147244032,270.993186886413,-30.9145032162542,0.675715626108512,-2.43517656512593,1.86941557828566,0.759551912323848,15.669179,-0.664360890095586,0.0767747889723725,6525.43423528788
4185354306086303744,287.130501993521,-14.2978232438154,4.38016108859411,-2.41569870640848,-0.737028505952087,0.579994707391247,15.478498,-0.779256077054568,0.421581030795872,7792.2473581028
6516053940285720576,342.412198506239,-47.3867569313582,2.56542090810112,-2.40797442411827,2.55532012935814,-0.517978983634937,15.303993,-0.764430950199582,1.04700078777309,7812.3289964651
4255131856652195840,281.69064854843,-4.88360250515321,0.210751031655536,-2.40168066045658,0.0270854749554968,-0.0472946894100127,16.16938,-0.364638706223622,0.490955770424803,4422.98470497272
4316462477768150528,292.126906193446,13.2084191515118,0.0941273045767216,-2.39588602340334,-0.313958846650187,-0.536222283455457,15.186966,0.17503872993731,0.854859406556946,8081.0722129704
4426805337245081088,238.794965460903,5.90806383573072,1.71762725844226,-2.3873170094969,-2.49473907712312,1.91719280825314,15.121218,-0.746769137233297,0.765772686483836,7591.05646389413
4040570133959592960,269.187930291452,-35.1570644616274,0.383953403292685,-2.3836540525217,0.167941098094379,-0.15460979716049,15.946478,-0.561127723037845,0.114866238234474,5420.90567333238
