"metadata.name","metadata.description","metadata.datatype","metadata.arraysize","metadata.ucd","metadata.unit","data.1","data.2","data.3","data.4"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[NHM2017] 233","150.131283","2.182484","8.05"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LOQ2022] EGSY-6887","215.0465028","52.8895178","8.05"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","HRG14 J123707.08+621047.1","189.2795","62.1798333333333","8.0356"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] A2744pf   829","3.492744","-30.386663","8.035"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416cl  20430","64.052376","-24.087282","8.033"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LFL2017] M0416 z8   2943","64.041405","-24.078926","8.0298"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744pf 21317","3.473879","-30.385431","8.025"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GNWY-7297120113","189.373791666667","62.3364722222222","8.02"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2015] GNWY-6200412096","189.0835","62.2026666666667","8.02"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-7120113385","189.300041666667","62.2273611111111","8.02"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] GNDY-6184315491","189.076791666667","62.2636388888889","8.02"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GNDY-6120615297","189.05025","62.25825","8.02"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2015] HUDF091Y-3060541372","53.2752083333333","-27.6936666666667","8.02"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] HUDF091Y-2579141193","53.2412916666667","-27.6886944444444","8.02"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[DMD2023] COSMOS-536767","149.571625","2.28510833333333","8.02"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","COSMOS2020 Classic 1412106","149.339041666667","2.76599166666667","8.02"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[DMD2023] COSMOS-978389","150.144","1.92150555555556","8.02"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-7059012382","189.274583333333","62.2106111111111","8.02"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","sBoRG 0409-5317   313","62.3371","-53.259","8.02"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416pf 20865","64.150986","-24.122976","8.0195"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744pf 20046","3.489486","-30.402502","8.018"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] M0416pf 20022","64.146034","-24.136795","8.018"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744cl  22174","3.56836","-30.393526","8.018"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","CANDELS EGS F160W J141940.2+525206.6","214.917626","52.868491","8.018"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744pf 23325","3.485182","-30.363718","8.003"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"CANDELS UDS F160W J021716.35-051443.0","34.3181152","-5.2453189","8.001"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","CANDELS EGS F160W J141923.8+525430.2","214.849136","52.908398","8.001"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BBZ2014] J013154.51-133600.5","22.977125","-13.6001388888889","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"CLASH Abell209  994","22.98725","-13.6113611111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBW2011] ERS.YD4","53.1704333333333","-27.6701027777778","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[LBW2011] ERS.YD5","53.076725","-27.7294416666667","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[LBW2011] P34.YD1","53.2514166666667","-27.855825","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[TBS2012] 178.1887+00.9340","178.1887","0.934","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"EIS-DEEP HDFS-2 H 1  495","338.232215833333","-60.5405463888889","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[T2003]    22","189.164166666667","62.2039444444444","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BBZ2014] J064740.49+701415.3","101.918708333333","70.2375833333333","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[T2003]   223","189.179791666667","62.2036111111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[YWH2010] Ydrop-SD5","53.1522166666667","-27.7972938888889","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDFy-39505451","53.1645833333333","-27.7625277777778","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BBZ2014] J064740.90+701441.5","101.920416666667","70.2448611111111","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BBZ2014] J032940.34-021244.9","52.4180833333333","-2.21247222222222","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2011] UDF091y-02020311","53.2584166666667","-27.6753055555556","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDF091y-02081326","53.2586666666667","-27.6923888888889","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[YWH2010] Ydrop-SD52","53.1617041666667","-27.78783","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[RER2016] SMACSJ0600-0427","90.038","-43.8955555555556","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[RER2016] SMACSJ0549-0900","87.3177083333333","-62.0875","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[TBS2012] 187.4776+07.8286","187.4776","7.8286","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[TBS2012] 219.2203+50.7156","219.2203","50.7156","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[TBS2012] 247.8981+37.6048","247.8981","37.6048","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[T2003]  1699","189.233708333333","62.2254166666667","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[LBW2011] P34.YD3","53.2811416666667","-27.8541361111111","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[LBW2011] P34.YD5","53.2774833333333","-27.8802638888889","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[LBW2011] P34.YD6","53.2787541666667","-27.8590388888889","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2011] UDF092y-09611126","53.2900416666667","-27.8535","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDF092y-08891430","53.2870416666667","-27.8619444444445","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2011] UDF092y-01971379","53.2582083333333","-27.8605277777778","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[TBS2012] 095.9036-64.5480","95.9036","-64.548","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[TBS2012] 124.8104+49.1775","124.8104","49.1775","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[TBS2012] 137.2732-00.0297","137.2732","-0.0297","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[TBS2012] 137.2879-00.0338","137.2879","-0.0338","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[TBS2012] 157.7291+38.0474","157.7291","38.0474","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[TBS2012] 177.9726+54.6995","177.9726","54.6995","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[TBS2012] 177.9751+54.6979","177.9751","54.6979","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[TBS2012] 247.8968+37.6039","247.8968","37.6039","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2011] UDF092y-07830324","53.282625","-27.8423333333333","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BWE2010] YD5","53.149375","-27.7880833333333","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[YWH2010] Ydrop-SD24","53.1493541666667","-27.7880988888889","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1k 0847-0733","247.8968","37.6039","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BBZ2014] J212943.60+000531.9","322.431666666667","0.0921944444444444","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BBZ2014] J212924.92-074204.2","322.353833333333","-7.70116666666667","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BBZ2014] J193145.22-263424.6","292.938416666667","-26.5735","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BBZ2014] J013148.72-133649.1","22.953","-13.6136388888889","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BBZ2014] J134731.82-114413.20","206.882583333333","-11.737","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BBZ2014] J172225.76+320858.2","260.607333333333","32.1495","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BBZ2014] J111552.85+012856.7","168.970208333333","1.48241666666667","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[TBS2012] 117.6965+29.2851","117.6965","29.2851","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[TBS2012] 177.9196+54.6847","177.9196","54.6847","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[OBI2012b] CANDY-2379552208","53.158125","-27.8724444444444","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[FRP2015] z8 GSD  2135","53.178675","-27.7511855555556","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[SWM2014] GOODS-S 35515","53.1921291666667","-27.7466658333333","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[SWM2014] GOODS-S 36060","53.17256546","-27.74384308","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBW2011] ERS.YD3","53.124125","-27.7169694444444","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] ERSz-2379242208","53.1580291666667","-27.7057722222222","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2011] ERSY-2416741275","53.17365","-27.6909666666667","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2011] ERSY-2376440061","53.15683365","-27.66839027","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 66 1741-1157","137.2732","-0.0297","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 58 1207+1332","219.2310489","50.7240585","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 58 1514+0953","219.2202746","50.7156344","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 1510+1115 1404","227.542595","11.2615405555556","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 1632+3737  386","247.898648333333","37.6047538888889","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1301+0000  160","195.3070838","-0.0189297","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1555+1108 1417","238.8651549","11.1393576","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 0436-5259 1233","69.0303878","-52.9717897","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 0553-6405 4006","88.2647181","-64.0821631","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1031+3804  213","157.7102797","38.0497128","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1031+3804  831","157.7353387","38.0673682","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 1103-2330 1180","165.7881655","-23.4990798","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 1152+5441 1087","177.9750532","54.6979452","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1242+5716  159","190.5672023","57.2567197","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1408+5503  749","212.0126402","55.0585147","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 1408+5503  980","212.0082405","55.0672755","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 1510+1115   51","227.5348783","11.2225448","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1510+1115 1236","227.5521577","11.2522441","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1555+1108  595","238.8429322","11.1279017","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 1555+1108 1166","238.8438689","11.1420588","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 2155-4411  341","328.8301017","-44.1819169","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 2155-4411 1192","328.8031162","-44.1737506","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 0240-1857  392","40.0998766","-18.9604896","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BBZ2014] J064759.14+701415.2","101.996416666667","70.2375555555556","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBW2011] ERS.YD9","53.1125583333333","-27.742025","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] ERSZ-2050245539","53.020925","-27.7649805555556","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GSDY-2408551568","53.1702083333333","-27.8658055555556","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[OBI2012b] CANDY-2432246169","53.1800833333333","-27.7713611111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GSDY-2144651485","53.0602875","-27.8634838888889","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] GSDY-2142050068","53.0591666666667","-27.8352222222222","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] ERSY-2233643265","53.0973708333333","-27.7240361111111","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[YWH2010] Ydrop-SD2","53.1565833333333","-27.8000555555556","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2010] UDFy-43086276","53.179517","-27.774366","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDF091y-02992182","53.2624583333333","-27.7050555555556","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[LBW2011] P12.YD1","53.2626416666667","-27.6991666666667","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2011] UDF091y-05391244","53.2724583333333","-27.6901111111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2011] UDF091y-01480311","53.2561666666667","-27.6753055555556","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDF091y-02059566","53.2585416666667","-27.66575","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[LBW2011] P34.YD4","53.2702375","-27.8606333333333","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[LBW2011] P34.YD7","53.2886916666667","-27.85895","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBW2011] P34.YD2","53.2902375","-27.8545694444444","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1131+3114 1244","172.8573532","31.2942314","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 1153+0056  540","178.1909931","0.9320074","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"BoRG 1437+5043  172","219.222347083333","50.7080908333333","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"BoRG 1437+5043  879","219.224049583333","50.7259683333333","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","BoRG 1632+3733  694","248.0628393","37.5568592","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","BoRG 2132+1004   24","323.0575947","10.0443562","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BBZ2014] J153258.81+302102.2","233.245041666667","30.3506111111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BBZ2014] J064740.67+701456.5","101.919458333333","70.2490277777778","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","CLASH RXJ1347-1145 1951","206.8773588","-11.770481642","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BBZ2014] J134730.47-114527.6","206.876958333333","-11.7576666666667","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[ZSM2014] YD11","3.600947","-30.399149","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BBZ2014] J064744.76+701537.9","101.9365","70.2605277777778","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] GSDY-2180951184","53.0753791666667","-27.8551366666667","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GSDY-2209748534","53.0874166666667","-27.8148611111111","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[OBI2012b] CANDY-2139147577","53.0579583333333","-27.7993611111111","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GSDZ-2272347363","53.1135","-27.7934444444444","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[STB2016] GLASS RXJ2248 01906","342.19369116","-44.516422494","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[HBH2019] MACS1423-044","215.934721","24.063594","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[ZZI2017] 2811","177.38284","22.396","8"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BBZ2014] J111551.09+013034.9","168.962875","1.50969444444444","8"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] XDFY-2382745561","53.1594583333333","-27.7655833333333","8"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[ADF2023] CEERS MSA     3","215.005189","52.99658","8"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[NHM2017] 7718","150.131377","2.272243","7.999"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] M0416pf 20004","64.147263","-24.137701","7.99875"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] M0416pf 22124","64.119324","-24.109743","7.9975"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416cl  20018","64.046509","-24.098431","7.9975"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416cl  20019","64.047577","-24.098394","7.9975"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[ADF2023] CEERS MSA     4","215.005365","52.996697","7.9932"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[NHM2017] 22463","150.199825","2.453148","7.99"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[NHM2017] 35432","150.057876","2.41194","7.99"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MBP2022] 2236","3.489857","-30.3544532","7.99"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"JADES-GS NC  297689","53.19212","-27.75251","7.987"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","ZFOURGE UDS 18662","34.234623","-5.1297817","7.9822"
